,hora_del_dia,dia_de_la_semana,mes_del_ano,temp_aula,hum_aula,pres_aula,temp_exterior,nubosidad,hum_exterior,vel_viento,elevacion_sol,acimut_sol,calefaccion_encendida,derroche_siguiente_hora
2025-10-21 04:00:00,4,2,10,23.855,55.07,1004.8,18.9,45.3,60.0,19.4,-20.6825,86.94999999999999,0.0,0
2025-10-21 05:00:00,5,2,10,23.4075,54.9,1005.0,18.9,3.1,60.0,20.5,-9.192222222222222,96.42333333333332,0.0,0
2025-10-21 06:00:00,6,2,10,23.335,54.42,1005.3,18.7,7.8,62.0,20.2,2.2824,105.8388,0.0,0
2025-10-21 07:00:00,7,2,10,23.207272727272724,52.474571428571416,1005.97,19.2,65.6,60.0,25.9,11.296842105263158,114.3763157894737,0.0,0
2025-10-21 08:00:00,8,2,10,23.525185185185183,52.00241379310346,1006.09,20.4,85.9,58.0,26.6,21.936666666666664,126.578,0.0,0
2025-10-21 09:00:00,9,2,10,23.14894736842105,53.6485,1005.91,22.0,68.7,56.0,25.9,30.324000000000005,140.08866666666663,0.0,0
2025-10-21 10:00:00,10,2,10,23.8937037037037,53.87033333333334,1005.7892857142856,23.2,78.9,54.0,29.9,36.415333333333336,156.16466666666668,0.0,0
2025-10-21 11:00:00,11,2,10,24.502,54.06632653061224,1006.0285714285716,24.4,63.3,52.0,30.6,39.33466666666666,174.89,0.0,0
2025-10-21 12:00:00,12,2,10,24.352500000000003,54.68795454545454,1005.2021739130436,25.0,86.7,52.0,33.5,38.46333333333334,193.83133333333333,0.0,0
2025-10-21 13:00:00,13,2,10,24.393157894736845,55.459,1004.8857142857144,25.5,83.6,51.0,31.7,34.01533333333334,211.24,0.0,0
2025-10-21 14:00:00,14,2,10,24.8875,56.63555555555556,1004.77,25.6,96.1,51.0,31.7,26.779333333333337,226.134,0.0,0
2025-10-21 15:00:00,15,2,10,24.9475,56.49,1004.675,25.6,95.3,52.0,28.4,17.63066666666667,238.61466666666664,0.0,0
2025-10-21 16:00:00,16,2,10,25.135,56.445,1004.6,25.3,89.8,55.0,25.9,6.727692307692307,249.89307692307696,0.0,0
2025-10-21 17:00:00,17,2,10,24.95,58.24,1004.6,24.5,34.4,58.0,21.6,-2.29875,257.833125,0.0,0
2025-10-21 18:00:00,18,2,10,24.903333333333336,58.553333333333335,1005.05,23.4,2.3,61.0,15.8,-14.315,267.4766666666667,0.0,0
2025-10-21 19:00:00,19,2,10,24.61,59.21,1005.35,22.5,27.3,63.0,16.2,-25.7,277.08666666666664,0.0,0
2025-10-21 20:00:00,20,2,10,24.49,59.49,1005.55,22.3,19.5,62.0,22.3,-36.98333333333333,288.2466666666666,0.0,0
2025-10-21 21:00:00,21,2,10,24.270000000000003,60.34,1006.1,22.2,75.8,62.0,25.2,-47.44333333333333,302.38000000000005,0.0,0
2025-10-21 22:00:00,22,2,10,24.1,61.13,1006.1,22.1,59.4,64.0,25.9,-56.04333333333333,321.9066666666667,0.0,0
2025-10-21 23:00:00,23,2,10,24.06,61.91,1006.1,22.2,68.7,66.0,27.4,-60.92,349.08666666666664,0.0,0
2025-10-22 00:00:00,0,3,10,23.875,62.53,1005.85,22.2,83.6,68.0,30.2,-60.03333333333333,19.813333333333336,0.0,0
2025-10-22 01:00:00,1,3,10,23.782,63.065,1005.6,21.8,77.3,70.0,25.9,-53.85999999999999,44.54333333333333,0.0,0
2025-10-22 02:00:00,2,3,10,23.88,63.083333333333336,1005.35,21.4,14.8,73.0,24.5,-44.586666666666666,62.25,0.0,0
2025-10-22 03:00:00,3,3,10,24.03,62.52,1005.1,20.9,1.6,74.0,24.1,-33.82,75.32666666666667,0.0,0
2025-10-22 04:00:00,4,3,10,23.945,62.02,1005.45,20.6,2.3,74.0,23.4,-20.79,87.3375,0.0,0
2025-10-22 05:00:00,5,3,10,23.846666666666664,61.48666666666666,1005.7666666666668,20.4,0.8,71.0,22.3,-9.194444444444445,96.88444444444444,0.0,0
2025-10-22 06:00:00,6,3,10,24.19333333333333,62.453333333333326,1006.1333333333332,20.2,23.4,69.0,22.7,2.274,106.302,0.0,0
2025-10-22 07:00:00,7,3,10,24.585,61.32,1006.9,20.3,83.6,68.0,21.2,11.2085,114.7905,0.0,0
2025-10-22 08:00:00,8,3,10,24.933333333333337,59.12,1007.55,21.7,98.4,62.0,18.7,21.872666666666664,127.09933333333332,0.0,0
2025-10-22 09:00:00,9,3,10,24.95,52.31,1007.9,23.4,95.3,57.0,17.3,30.18466666666666,140.63133333333332,0.0,0
2025-10-22 10:00:00,10,3,10,25.335384615384616,50.42625,1007.69375,24.8,100.0,54.0,19.8,36.18666666666666,156.69666666666666,0.0,1
2025-10-22 11:00:00,11,3,10,25.721875,49.00294117647059,1007.4411764705884,26.0,93.0,48.0,23.8,39.00933333333334,174.92866666666671,1.0,1
2025-10-22 12:00:00,12,3,10,25.602857142857147,48.66291666666667,1006.9782608695652,26.7,99.2,44.0,26.6,38.11933333333333,193.742,1.0,1
2025-10-22 13:00:00,13,3,10,25.59675,47.19458333333333,1006.63125,27.1,100.0,41.0,26.6,33.69466666666667,211.06333333333333,1.0,1
2025-10-22 14:00:00,14,3,10,25.73,47.63999999999999,1006.6,27.4,100.0,38.0,25.9,26.490666666666662,225.9073333333333,1.0,1
2025-10-22 15:00:00,15,3,10,25.967142857142854,45.553333333333335,1006.4,26.9,80.5,40.0,26.3,17.372666666666664,238.3626666666668,1.0,1
2025-10-22 16:00:00,16,3,10,26.173333333333336,44.515,1006.2666666666668,26.1,82.0,42.0,23.0,6.531851851851853,249.59481481481484,1.0,1
2025-10-22 17:00:00,17,3,10,26.035,48.64,1006.725,25.0,92.2,44.0,20.9,-2.41625,257.4825,1.0,0
2025-10-22 18:00:00,18,3,10,25.62,51.33,1007.325,23.9,95.3,48.0,18.4,-14.311666666666667,267.01,0.0,0
2025-10-22 19:00:00,19,3,10,25.21,51.74333333333334,1007.65,23.6,93.7,46.0,20.5,-25.703333333333333,276.59,0.0,0
2025-10-22 20:00:00,20,3,10,25.04142857142857,51.13250000000001,1007.9,23.0,85.9,47.0,19.4,-37.01333333333333,287.68333333333334,0.0,0
2025-10-22 21:00:00,21,3,10,25.051666666666662,51.13125,1008.1749999999998,22.4,82.8,49.0,23.0,-47.51666666666667,301.7266666666667,0.0,0
2025-10-22 22:00:00,22,3,10,25.001428571428573,52.19827586206896,1007.5870967741936,22.3,91.4,52.0,24.1,-56.21,321.17,0.0,0
2025-10-22 23:00:00,23,3,10,24.92206896551724,53.49424242424242,1007.425,22.5,95.3,54.0,28.1,-61.22333333333333,348.61,0.0,0
2025-10-23 00:00:00,0,4,10,24.86571428571429,54.2411111111111,1007.75,22.7,95.3,56.0,30.6,-60.370000000000005,19.996666666666663,0.0,0
2025-10-23 01:00:00,1,4,10,24.82375,54.767777777777766,1007.3222222222222,22.8,99.2,58.0,36.4,-54.156666666666666,44.870000000000005,0.0,0
2025-10-23 02:00:00,2,4,10,24.809375000000003,55.212173913043486,1007.0347826086958,22.6,99.2,59.0,36.0,-44.836666666666666,62.59333333333333,0.0,0
2025-10-23 03:00:00,3,4,10,24.73625,55.9275,1006.542105263158,22.4,93.7,61.0,33.5,-34.053333333333335,75.64666666666666,0.0,0
2025-10-23 04:00:00,4,4,10,24.705,56.10636363636363,1006.6636363636364,22.4,96.1,62.0,31.7,-20.9,87.725,0.0,0
2025-10-23 05:00:00,5,4,10,24.62,56.422,1006.46,22.3,94.5,63.0,30.6,-9.7875,96.86124999999998,0.0,0
2025-10-23 06:00:00,6,4,10,24.72,57.900000000000006,1006.35,22.2,100.0,63.0,33.8,1.8208,106.376,0.0,0
2025-10-23 07:00:00,7,4,10,25.05666666666667,57.16666666666666,1006.75,22.6,98.4,61.0,33.5,10.975714285714284,115.06380952380952,0.0,0
2025-10-23 08:00:00,8,4,10,25.424444444444443,56.342,1007.1,23.1,96.9,60.0,34.9,21.810666666666663,127.62000000000002,0.0,0
2025-10-23 09:00:00,9,4,10,25.543333333333333,56.655,1007.22,24.0,89.8,59.0,36.4,30.048,141.17000000000002,0.0,0
2025-10-23 10:00:00,10,4,10,25.96529411764706,53.80619047619047,1006.6857142857144,24.7,84.4,58.0,37.8,35.956,157.226,0.0,0
2025-10-23 11:00:00,11,4,10,26.388823529411766,51.49761904761905,1006.42,26.2,85.2,51.0,37.8,38.66571428571428,175.27333333333334,0.0,1
2025-10-23 12:00:00,12,4,10,26.773333333333333,46.14944444444445,1005.9216216216216,27.4,72.7,45.0,34.9,37.77533333333333,193.658,1.0,1
2025-10-23 13:00:00,13,4,10,26.81880952380952,42.57938775510205,1005.3408163265306,29.1,64.8,38.0,30.6,33.37533333333333,210.8933333333333,1.0,1
2025-10-23 14:00:00,14,4,10,26.988000000000003,43.79354838709676,1005.3625,29.4,80.5,35.0,27.7,26.203333333333337,225.6853333333333,1.0,1
2025-10-23 15:00:00,15,4,10,27.0725,40.9676923076923,1005.7,29.0,43.7,35.0,24.5,17.11466666666667,238.1153333333333,1.0,1
2025-10-23 16:00:00,16,4,10,27.406,42.274,1006.08,28.3,23.4,35.0,19.8,6.515925925925926,249.1325925925925,1.0,1
2025-10-23 17:00:00,17,4,10,27.042,42.956,1007.15,26.4,11.7,38.0,18.7,-2.4018750000000004,257.015,1.0,1
2025-10-23 18:00:00,18,4,10,26.642000000000003,43.136,1008.1,24.4,2.3,43.0,13.7,-14.311666666666667,266.55,1.0,1
2025-10-23 19:00:00,19,4,10,26.135,47.0425,1008.9666666666668,22.4,6.2,54.0,16.2,-25.706666666666667,276.09666666666664,1.0,1
2025-10-23 20:00:00,20,4,10,26.07,48.73,1009.5,21.0,5.5,67.0,15.5,-37.03333333333333,287.12666666666667,1.0,1
2025-10-23 21:00:00,21,4,10,25.913333333333338,49.57333333333333,1010.2,20.8,17.2,70.0,13.3,-47.59666666666666,301.07666666666665,1.0,1
2025-10-23 22:00:00,22,4,10,25.813333333333333,50.13666666666666,1010.2,20.4,22.7,72.0,13.3,-56.38,320.4266666666667,1.0,1
2025-10-23 23:00:00,23,4,10,25.75,50.6225,1010.1,20.1,11.7,72.0,13.7,-61.52,348.1333333333334,1.0,1
2025-10-24 00:00:00,0,5,10,25.71,51.09,1010.1,19.7,43.7,73.0,11.9,-60.70333333333334,20.186666666666667,1.0,0
2025-10-24 01:00:00,1,5,10,25.305,52.22,1010.1,18.6,82.0,79.0,9.4,-54.44,45.20333333333334,0.0,0
2025-10-24 02:00:00,2,5,10,25.11,52.995000000000005,1010.25,18.1,85.2,81.0,9.7,-45.086666666666666,62.94,0.0,0
2025-10-24 03:00:00,3,5,10,24.933333333333334,53.31666666666666,1010.05,17.3,49.2,79.0,10.4,-34.28,75.97333333333334,0.0,0
2025-10-24 04:00:00,4,5,10,24.755,53.655,1010.4,16.4,71.9,78.0,10.8,-20.610000000000003,88.448,0.0,0
2025-10-24 05:00:00,5,5,10,24.613333333333333,54.55,1010.3,16.7,97.7,73.0,11.9,-9.78875,97.31624999999998,0.0,0
2025-10-24 06:00:00,6,5,10,24.903333333333336,52.38333333333333,1010.85,17.4,96.1,70.0,10.8,1.8116,106.83160000000002,0.0,0
2025-10-24 07:00:00,7,5,10,25.185,52.0675,1011.5,18.0,100.0,69.0,12.2,10.665499999999998,115.235,0.0,0
2025-10-24 08:00:00,8,5,10,25.37,53.855,1012.05,19.3,96.9,66.0,9.7,21.140666666666668,127.31466666666664,0.0,0
2025-10-24 09:00:00,9,5,10,25.07,52.645,1011.825,21.3,30.5,59.0,6.8,29.42933333333333,140.72666666666666,0.0,0
2025-10-24 10:00:00,10,5,10,25.56,50.30333333333334,1011.5,23.4,17.2,53.0,11.5,35.431333333333335,156.60799999999998,0.0,0
2025-10-24 11:00:00,11,5,10,25.676666666666662,54.215,1010.7,25.7,64.1,47.0,20.2,38.29266666666667,175.0125,0.0,0
2025-10-24 12:00:00,12,5,10,25.39333333333333,52.56,1009.9666666666666,26.9,97.7,43.0,20.5,37.437333333333335,193.5753333333333,0.0,0
2025-10-24 13:00:00,13,5,10,25.542500000000004,52.3525,1009.325,25.9,46.1,48.0,15.5,33.059999999999995,210.7253333333333,0.0,0
2025-10-24 14:00:00,14,5,10,25.6,54.370000000000005,1009.2,25.9,56.2,49.0,14.8,25.91733333333333,225.468,0.0,0
2025-10-24 15:00:00,15,5,10,25.485000000000003,55.65,1008.8666666666668,25.6,32.8,50.0,14.4,16.858,237.872,0.0,0
2025-10-24 16:00:00,16,5,10,25.45,58.80666666666667,1008.65,24.2,37.5,61.0,14.4,6.184074074074075,248.97333333333333,0.0,0
2025-10-24 17:00:00,17,5,10,25.1,60.74,1008.8,21.9,38.3,75.0,13.7,-2.6526666666666667,256.77000000000004,0.0,0
2025-10-24 18:00:00,18,5,10,25.06,60.06666666666666,1009.1666666666666,20.9,20.3,78.0,12.2,-15.387142857142852,266.97571428571433,0.0,0
2025-10-24 19:00:00,19,5,10,25.286666666666665,59.126666666666665,1009.35,21.0,25.0,76.0,12.2,-29.540000000000003,279.05333333333334,0.0,0
2025-10-24 20:00:00,20,5,10,25.295,58.6,1009.45,20.0,78.9,80.0,9.4,-40.71666666666667,290.77000000000004,0.0,0
2025-10-24 21:00:00,21,5,10,25.27,58.37,1009.45,19.3,56.2,81.0,7.9,-50.88999999999999,306.09666666666664,0.0,0
2025-10-24 22:00:00,22,5,10,25.246666666666663,58.11333333333334,1009.0666666666666,18.9,79.7,81.0,9.4,-58.81333333333333,327.80333333333334,0.0,0
2025-10-24 23:00:00,23,5,10,25.215,58.06,1009.0666666666668,19.2,93.0,75.0,13.0,-62.41333333333333,354.44000000000005,0.0,0
2025-10-25 00:00:00,0,6,10,25.06,58.126666666666665,1008.5,19.2,92.2,72.0,12.6,-61.03333333333334,20.38,0.0,0
2025-10-25 01:00:00,1,6,10,24.936666666666667,58.32333333333333,1007.9666666666668,19.3,98.4,69.0,14.8,-54.72666666666667,45.53666666666667,0.0,0
2025-10-25 02:00:00,2,6,10,25.015,58.00333333333333,1007.35,19.1,100.0,69.0,15.5,-45.330000000000005,63.28666666666667,0.0,0
2025-10-25 03:00:00,3,6,10,24.99,57.72,1007.35,19.3,100.0,68.0,16.2,-34.49666666666666,76.29333333333334,0.0,0
2025-10-25 04:00:00,4,6,10,24.855,57.755,1007.15,19.5,100.0,68.0,16.9,-21.805,87.92,0.0,0
2025-10-25 05:00:00,5,6,10,24.74,57.6,1007.1,20.0,100.0,68.0,18.7,-10.532222222222222,97.16222222222224,0.0,0
2025-10-25 06:00:00,6,6,10,24.7225,57.2425,1007.2333333333332,19.8,99.2,70.0,18.4,1.6174999999999995,107.11416666666666,0.0,0
2025-10-25 07:00:00,7,6,10,24.816666666666663,56.6775,1008.0,19.8,100.0,69.0,19.1,10.440952380952382,115.50428571428571,0.0,0
2025-10-25 08:00:00,8,6,10,24.815,56.620000000000005,1008.45,21.6,92.2,62.0,20.2,21.08133333333333,127.828,0.0,0
2025-10-25 09:00:00,9,6,10,24.78,56.55,1008.2,23.5,100.0,56.0,15.5,29.298,141.256,0.0,0
2025-10-25 10:00:00,10,6,10,24.81,55.64000000000001,1007.8666666666668,24.9,52.3,52.0,15.8,35.20733333333333,157.128,0.0,0
2025-10-25 11:00:00,11,6,10,25.01,54.8325,1007.175,26.7,48.4,46.0,16.9,37.97599999999999,175.0486666666667,0.0,0
2025-10-25 12:00:00,12,6,10,25.166,54.5275,1006.175,28.1,64.1,40.0,16.2,37.09866666666667,193.4966666666667,0.0,0
2025-10-25 13:00:00,13,6,10,25.33,53.99666666666667,1005.4,29.0,87.5,38.0,16.2,32.744666666666674,210.56266666666667,0.0,0
2025-10-25 14:00:00,14,6,10,25.575000000000003,53.115,1005.0,29.4,75.0,37.0,16.9,25.634000000000004,225.25266666666664,0.0,0
2025-10-25 15:00:00,15,6,10,25.846666666666664,51.833333333333336,1004.55,29.3,60.9,38.0,19.1,16.603333333333335,237.6326666666667,0.0,0
2025-10-25 16:00:00,16,6,10,26.05333333333333,51.71,1004.95,28.4,18.0,40.0,15.1,6.004285714285714,248.6739285714286,0.0,0
2025-10-25 17:00:00,17,6,10,25.69,52.84666666666666,1005.5,25.7,14.1,55.0,14.4,-2.9200000000000004,256.53714285714284,0.0,0
2025-10-25 18:00:00,18,6,10,25.59,53.775,1006.4833333333332,23.8,47.7,67.0,14.4,-15.387142857142855,266.52142857142854,0.0,0
2025-10-25 19:00:00,19,6,10,25.350000000000005,56.28666666666667,1007.4,21.7,96.9,79.0,26.3,-29.546666666666667,278.5566666666666,0.0,0
2025-10-25 20:00:00,20,6,10,25.135,57.71,1007.75,21.0,48.4,83.0,28.4,-40.75,290.2,0.0,0
2025-10-25 21:00:00,21,6,10,25.085,57.91666666666666,1008.1333333333332,20.7,39.1,81.0,24.1,-50.98333333333333,305.4266666666667,0.0,0
2025-10-25 22:00:00,22,6,10,25.12,58.0,1008.1333333333332,20.5,86.7,78.0,21.2,-59.00666666666667,327.0566666666667,0.0,0
2025-10-25 23:00:00,23,6,10,25.1,58.34,1008.4,19.8,90.6,79.0,17.3,-62.73333333333333,354.00666666666666,0.0,0
2025-10-26 00:00:00,0,7,10,25.06,58.64,1008.1,19.1,99.2,81.0,15.1,-61.35999999999999,20.576666666666668,0.0,0
2025-10-26 01:00:00,1,7,10,25.03,58.675,1008.0,18.9,100.0,80.0,14.4,-55.01,45.876666666666665,0.0,0
2025-10-26 03:00:00,3,7,10,24.91,58.395,1008.1,19.4,100.0,72.0,17.6,-34.71666666666667,76.61333333333333,0.0,0
2025-10-26 04:00:00,4,7,10,24.95,58.07,1008.4,19.3,100.0,74.0,16.6,-21.9625,88.255,0.0,0
2025-10-26 05:00:00,5,7,10,24.902,57.68571428571429,1008.4500000000002,19.2,100.0,73.0,14.8,-10.534444444444444,97.60888888888888,0.0,0
2025-10-26 06:00:00,6,7,10,24.906666666666663,57.35,1009.1666666666666,19.0,100.0,75.0,11.5,1.6099999999999997,107.56208333333336,0.0,0
2025-10-26 07:00:00,7,7,10,24.876,57.06666666666666,1009.8,18.5,100.0,75.0,15.1,10.421904761904765,115.97571428571428,0.0,0
2025-10-26 08:00:00,8,7,10,24.768,56.7,1010.825,18.7,100.0,74.0,17.3,21.022,128.338,0.0,0
2025-10-26 09:00:00,9,7,10,24.494000000000003,56.575,1011.95,18.1,100.0,80.0,21.2,29.16333333333333,141.78333333333336,0.0,0
2025-10-26 10:00:00,10,7,10,23.96333333333333,57.56999999999999,1012.5,17.1,100.0,85.0,21.2,34.98266666666667,157.64466666666667,0.0,0
2025-10-26 11:00:00,11,7,10,24.206666666666667,57.03333333333333,1012.9666666666668,17.4,100.0,82.0,20.2,37.64214285714286,175.384,0.0,0
2025-10-26 12:00:00,12,7,10,24.185,56.66,1013.1,18.0,100.0,78.0,18.7,36.76466666666667,193.4153333333333,0.0,0
2025-10-26 13:00:00,13,7,10,24.26333333333333,56.27666666666666,1012.7666666666668,17.3,100.0,78.0,16.6,32.434666666666665,210.39866666666663,0.0,0
2025-10-26 14:00:00,14,7,10,24.34,55.83,1012.6,17.3,78.9,78.0,9.4,25.35266666666667,225.04133333333337,0.0,0
2025-10-26 15:00:00,15,7,10,24.166666666666668,56.083333333333336,1012.35,17.9,34.4,74.0,9.4,16.350666666666665,237.394,0.0,0
2025-10-26 16:00:00,16,7,10,24.095,56.28,1012.75,17.9,75.0,74.0,9.4,5.826896551724138,248.3768965517241,0.0,0
2025-10-26 17:00:00,17,7,10,24.185,56.1375,1013.2,17.3,2.3,78.0,7.2,-3.735714285714286,256.7414285714285,0.0,0
2025-10-26 18:00:00,18,7,10,24.176666666666662,56.19333333333333,1013.7666666666668,16.5,34.4,82.0,5.8,-16.183333333333334,266.71666666666664,0.0,0
2025-10-26 19:00:00,19,7,10,24.145000000000003,56.13333333333333,1014.3666666666668,15.3,13.3,89.0,9.0,-29.55,278.06,0.0,0
2025-10-26 20:00:00,20,7,10,24.106666666666666,56.13666666666666,1014.85,14.3,0.0,93.0,8.3,-40.78,289.63,0.0,0
2025-10-26 21:00:00,21,7,10,24.012,56.00833333333333,1015.5833333333334,13.8,0.0,90.0,8.6,-51.07333333333333,304.75666666666666,0.0,0
2025-10-26 22:00:00,22,7,10,23.72,55.91,1015.9,13.2,10.2,83.0,9.7,-59.2,326.31,0.0,0
2025-10-26 23:00:00,23,7,10,23.595,55.010000000000005,1015.9,12.4,0.0,76.0,10.8,-63.046666666666674,353.56333333333333,0.0,0
2025-10-27 00:00:00,0,1,10,23.595,54.62,1016.0,11.6,0.0,73.0,10.1,-61.68666666666667,20.77333333333333,0.0,0
2025-10-27 01:00:00,1,1,10,22.7025,54.697500000000005,1016.05,10.9,0.0,76.0,9.7,-55.29,46.21333333333333,0.0,0
2025-10-27 02:00:00,2,1,10,21.995,53.76,1015.7,10.4,0.0,76.0,10.4,-45.81,63.97666666666667,0.0,0
2025-10-27 03:00:00,3,1,10,22.29,52.540000000000006,1015.95,10.0,0.0,77.0,11.2,-34.93333333333334,76.93333333333334,0.0,0
2025-10-27 04:00:00,4,1,10,22.72666666666667,50.60999999999999,1016.2,9.8,0.0,77.0,11.5,-22.12,88.58749999999999,0.0,0
2025-10-27 05:00:00,5,1,10,22.9,47.91333333333333,1016.3333333333334,9.5,0.0,76.0,12.6,-11.197499999999998,97.5125,0.0,0
2025-10-27 06:00:00,6,1,10,22.98,46.025,1016.45,9.1,0.0,76.0,14.0,1.1375,107.60541666666668,0.0,0
2025-10-27 07:00:00,7,1,10,23.012,46.126,1017.06,9.2,0.0,75.0,14.8,9.92095238095238,115.94380952380952,0.0,0
2025-10-27 08:00:00,8,1,10,23.32,45.02,1017.65,11.1,0.0,71.0,14.4,20.358,128.02266666666668,0.0,0
2025-10-27 09:00:00,9,1,10,23.315,45.23,1017.3,14.1,0.0,62.0,12.2,28.555333333333333,141.33333333333334,0.0,0
2025-10-27 10:00:00,10,1,10,22.935,43.8675,1016.8333333333334,16.7,0.0,52.0,9.4,34.467333333333336,157.02333333333337,0.0,0
2025-10-27 11:00:00,11,1,10,23.03857142857143,42.17428571428572,1015.85,18.4,0.0,44.0,8.6,37.27733333333333,175.12124999999995,0.0,0
2025-10-27 12:00:00,12,1,10,24.26,41.01199999999999,1014.65,19.6,0.0,40.0,8.3,36.434666666666665,193.338,0.0,0
2025-10-27 13:00:00,13,1,10,23.99666666666667,40.03666666666667,1014.1,20.5,0.0,39.0,7.9,32.126,210.23733333333328,0.0,0
2025-10-27 14:00:00,14,1,10,23.395,39.365,1013.8,21.1,0.0,38.0,7.2,25.074,224.832,0.0,0
2025-10-27 15:00:00,15,1,10,24.276666666666667,42.21666666666666,1013.7,21.2,0.0,40.0,9.4,16.102666666666668,237.158,0.0,0
2025-10-27 16:00:00,16,1,10,24.953333333333333,42.28333333333333,1013.85,20.4,0.0,48.0,12.6,5.670714285714285,248.06571428571428,0.0,0
2025-10-27 17:00:00,17,1,10,24.99,48.45666666666667,1014.0,17.9,0.0,60.0,12.6,-3.7235714285714296,256.29357142857145,0.0,0
2025-10-27 18:00:00,18,1,10,25.36,51.65,1014.55,16.7,0.0,71.0,9.7,-16.183333333333334,266.2683333333334,0.0,0
2025-10-27 19:00:00,19,1,10,25.71,54.91,1014.8,15.8,0.0,74.0,6.1,-29.55666666666667,277.57,0.0,0
2025-10-27 20:00:00,20,1,10,24.98,55.27,1014.9333333333334,14.7,0.0,77.0,6.8,-40.806666666666665,289.06666666666666,0.0,0
2025-10-27 21:00:00,21,1,10,24.06,55.02,1015.3,13.6,0.0,80.0,9.0,-51.156666666666666,304.08666666666664,0.0,0
2025-10-27 22:00:00,22,1,10,23.54,54.545,1015.45,12.9,0.0,80.0,10.1,-59.38666666666666,325.56333333333333,0.0,0
2025-10-27 23:00:00,23,1,10,23.136666666666667,53.925,1015.1,12.6,0.0,78.0,10.1,-63.35666666666666,353.1166666666666,0.0,0
2025-10-28 00:00:00,0,2,10,22.81,53.35,1014.9,12.3,0.0,77.0,10.1,-62.00333333333334,20.97,0.0,0
2025-10-28 01:00:00,1,2,10,22.79,52.72,1014.65,11.9,0.0,79.0,9.4,-55.56333333333333,46.553333333333335,0.0,0
2025-10-28 02:00:00,2,2,10,22.66,52.11,1014.65,11.0,0.0,81.0,9.4,-46.04999999999999,64.32,0.0,0
2025-10-28 03:00:00,3,2,10,22.795,51.245,1014.45,10.9,0.0,77.0,10.1,-35.14666666666667,77.25333333333334,0.0,0
2025-10-28 04:00:00,4,2,10,22.665,50.395,1014.45,10.8,0.0,75.0,9.7,-22.2725,88.91749999999999,0.0,0
2025-10-28 05:00:00,5,2,10,22.74,48.57,1014.45,10.7,0.0,74.0,8.6,-11.19875,97.95,0.0,0
2025-10-28 06:00:00,6,2,10,22.7,47.06,1014.7,10.4,0.0,75.0,8.6,1.132083333333333,108.04666666666668,0.0,0
2025-10-28 07:00:00,7,2,10,22.7725,49.895,1015.1333333333332,10.9,0.0,71.0,9.0,9.903809523809525,116.40428571428568,0.0,0
2025-10-28 08:00:00,8,2,10,23.3275,52.84400000000001,1015.46,13.1,0.0,67.0,9.0,20.304,128.524,0.0,0
2025-10-28 09:00:00,9,2,10,23.4825,54.31,1015.2666666666668,15.9,0.0,60.0,5.8,28.428,141.84933333333336,0.0,0
2025-10-28 10:00:00,10,2,10,23.9625,54.9675,1014.75,18.2,3.1,57.0,3.2,34.250666666666675,157.5313333333333,0.0,0
2025-10-28 11:00:00,11,2,10,24.505000000000003,54.4825,1013.95,19.6,3.1,58.0,4.3,36.96866666666666,175.1533333333333,0.0,0
2025-10-28 12:00:00,12,2,10,24.305,47.585,1012.85,20.3,12.5,56.0,5.8,36.10666666666667,193.262,0.0,0
2025-10-28 13:00:00,13,2,10,23.565,45.355,1012.1,20.8,93.7,52.0,8.6,31.820666666666668,210.0806666666667,0.0,0
2025-10-28 14:00:00,14,2,10,23.06,41.58666666666667,1011.7666666666668,20.6,100.0,53.0,10.1,24.798,224.6253333333333,0.0,0
2025-10-28 15:00:00,15,2,10,23.680000000000003,46.580000000000005,1011.25,20.1,100.0,54.0,9.4,15.852666666666664,236.9286666666667,0.0,0
2025-10-28 16:00:00,16,2,10,24.413333333333338,49.94,1011.0,19.3,100.0,60.0,9.4,5.507241379310346,247.7631034482759,0.0,0
2025-10-28 17:00:00,17,2,10,24.455,51.48,1011.35,17.6,32.8,76.0,5.8,-4.055384615384615,256.1192307692308,0.0,0
2025-10-28 18:00:00,18,2,10,24.635,51.16,1011.15,16.6,0.0,79.0,3.6,-16.183333333333334,265.8283333333333,0.0,0
2025-10-28 19:00:00,19,2,10,24.3825,51.2325,1011.0666666666668,15.7,50.8,82.0,9.4,-29.56,277.0833333333333,0.0,0
2025-10-28 20:00:00,20,2,10,23.545,51.425,1010.9333333333332,14.7,100.0,85.0,10.4,-40.836666666666666,288.51,0.0,0
2025-10-28 21:00:00,21,2,10,23.09,51.79333333333333,1010.65,14.2,100.0,85.0,10.1,-51.24,303.4266666666667,0.0,0
2025-10-28 22:00:00,22,2,10,22.81,51.72,1010.1333333333332,13.9,100.0,84.0,7.2,-59.56666666666666,324.81666666666666,0.0,0
2025-10-28 23:00:00,23,2,10,22.5625,51.6675,1009.375,13.6,100.0,83.0,5.8,-63.66,352.6666666666667,0.0,0
2025-10-29 00:00:00,0,3,10,22.705,51.10124999999999,1008.1,13.2,100.0,83.0,5.4,-62.32333333333333,21.176666666666662,0.0,0
2025-10-29 01:00:00,1,3,10,22.4875,51.418000000000006,1008.025,14.2,100.0,80.0,9.4,-55.830000000000005,46.89000000000001,0.0,0
2025-10-29 02:00:00,2,3,10,22.41,51.78599999999999,1007.4199999999998,14.3,100.0,74.0,9.7,-46.28,64.66666666666667,0.0,0
